Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Sale_level,nu_Item_sale,Store_running_from
FDR04,7.075,3,0.022602061,Frozen Foods,98.1068,OUT049,1999,3.0,1,3,1458.102,3,14.86239485947967,14
DRJ47,18.25,3,0.044250304000000004,Hard Drinks,174.708,OUT046,1997,1.0,1,3,2423.512,2,13.871786065892804,16
FDW50,13.1,3,0.075885921,Dairy,165.1158,OUT018,2009,3.0,2,2,1504.0422,3,9.109014400802346,4
NCJ17,7.68,3,0.15317794099999998,Health and Hygiene,85.2224,OUT018,2009,3.0,2,2,1278.336,3,15.000000000000002,4
FDH60,19.7,2,0.0,Baking Goods,197.91099999999997,OUT045,2002,3.0,3,3,1767.6989999999998,3,8.931787520653224,11
DRL60,8.52,3,0.027114238,Soft Drinks,151.9682,OUT045,2002,3.0,3,3,1677.1502,3,11.036191782228125,11
FDS32,17.75,2,0.049634572,Fruits and Vegetables,140.2838,OUT010,1998,1.0,2,1,280.9676,3,2.002851362737536,15
FDM58,12.857645184135976,1,0.0,Snack Foods,112.2544,OUT027,1985,3.0,2,4,3914.9040000000005,2,34.87528328510954,28
FDK10,5.785,2,0.040587146,Snack Foods,180.36599999999999,OUT017,2007,3.0,3,3,1258.362,3,6.9767140148365,6
NCS30,5.945,1,0.093008616,Household,127.8652,OUT035,2004,1.0,3,3,2195.8084,2,17.172838270303412,9
FDY15,18.25,2,0.17179432,Dairy,154.66299999999998,OUT017,2007,3.0,3,3,2659.8709999999996,2,17.197849517984263,6
FDC53,8.68,3,0.008828341,Frozen Foods,99.9384,OUT013,1987,2.0,2,3,689.7688,3,6.901939594790392,26
FDK45,11.65,1,0.033858187000000005,Seafood,113.38600000000001,OUT046,1997,1.0,1,3,2603.278,2,22.95943061753655,16
FDH26,19.25,1,0.034841089,Canned,141.1496,OUT018,2009,3.0,2,2,282.2992,3,2.0,4
NCW06,16.2,3,0.08425957,Household,192.3162,OUT010,1998,1.0,2,1,769.6648,3,4.002079907984871,15
FDV37,13.0,2,0.083444376,Canned,195.8426,OUT013,1987,2.0,2,3,4152.5946,1,21.20373504028235,26
FDB52,17.75,1,0.030497325,Dairy,256.9672,OUT045,2002,3.0,3,3,1534.0032,3,5.969645931465184,11
FDF41,12.15,3,0.13117981199999998,Frozen Foods,245.24599999999998,OUT046,1997,1.0,1,3,3202.498,2,13.05830880014353,16
FDA39,6.32,3,0.012737719,Meat,38.5822,OUT049,1999,3.0,1,3,353.5398,3,9.163287733721768,14
FDE56,17.25,2,0.159165324,Fruits and Vegetables,63.4194,OUT035,2004,1.0,3,3,1547.985,3,24.40869828475198,9
FDC56,7.72,3,0.12201574400000001,Fruits and Vegetables,121.744,OUT018,2009,3.0,2,2,2277.036,2,18.703476146668418,4
FDT26,18.85,2,0.068091318,Dairy,120.64399999999999,OUT045,2002,3.0,3,3,3475.4759999999997,2,28.807698683730646,11
FDR21,19.7,3,0.067314073,Snack Foods,175.137,OUT017,2007,3.0,3,3,2822.992,2,16.118764167480318,6
FDC14,14.5,2,0.041249072000000005,Canned,40.5454,OUT046,1997,1.0,1,3,1216.4166,3,30.001346638582923,16
FDI32,17.7,3,0.174340475,Fruits and Vegetables,116.6834,OUT035,2004,1.0,3,3,3570.6854,2,30.60148572976104,9
FDI02,15.7,2,0.11454343,Canned,113.7202,OUT035,2004,1.0,3,3,3263.0858,2,28.693985765061964,9
FDE22,9.695,3,0.029693277,Snack Foods,159.792,OUT018,2009,3.0,2,2,2716.4640000000004,2,17.000000000000004,4
FDW26,11.8,2,0.107057186,Dairy,224.1772,OUT046,1997,1.0,1,3,3558.0352,2,15.871530200216613,16
FDA36,12.857645184135976,3,0.009921107,Baking Goods,183.6924,OUT019,1985,1.0,1,1,555.2772,3,3.0228643101184374,28
NCS06,12.857645184135976,3,0.031583053,Household,260.991,OUT027,1985,3.0,2,4,7100.757,1,27.206903686334012,28
NCX05,15.2,3,0.097043739,Health and Hygiene,116.8492,OUT035,2004,1.0,3,3,2664.5316,2,22.803165105109834,9
FDU19,8.77,1,0.046762633,Fruits and Vegetables,170.8422,OUT035,2004,1.0,3,3,1724.422,3,10.093653675731172,9
FDA49,19.7,3,0.064909488,Canned,88.5198,OUT035,2004,1.0,3,3,1308.297,3,14.779710302101902,9
NCZ42,10.5,1,0.011305478999999998,Household,235.5248,OUT049,1999,3.0,1,3,4740.496,1,20.12737512143095,14
FDX32,15.1,2,0.0,Fruits and Vegetables,146.2786,OUT010,1998,1.0,2,1,433.4358,3,2.963084142178008,15
FDR01,5.405,2,0.053576661,Canned,200.5742,OUT013,1987,2.0,2,3,2388.8904,2,11.910257650286031,26
FDQ15,20.35,2,0.150947728,Meat,81.0276,OUT013,1987,2.0,2,3,1868.2348,3,23.056770779339384,26
FDQ14,12.857645184135976,1,0.10818157,Dairy,149.605,OUT019,1985,1.0,1,1,449.415,3,3.004010561144347,28
FDS56,5.785,2,0.038749536,Fruits and Vegetables,262.0252,OUT035,2004,1.0,3,3,4459.5284,1,17.01946377676651,9
DRJ24,11.8,3,0.113790879,Soft Drinks,185.3924,OUT018,2009,3.0,2,2,370.1848,3,1.9967636213782225,4
FDG52,12.857645184135976,3,0.065313024,Frozen Foods,47.1402,OUT027,1985,3.0,2,4,1516.0266,3,32.15995265187674,28
FDF59,12.5,3,0.0,Starchy Foods,127.102,OUT017,2007,3.0,3,3,253.00400000000002,3,1.9905587638274773,6
DRM49,6.11,2,0.152813518,Soft Drinks,45.6086,OUT017,2007,3.0,3,3,1025.9978,3,22.49570914257399,6
NCP02,7.105,3,0.044771473,Household,58.2562,OUT013,1987,2.0,2,3,592.562,3,10.171655549108936,26
FDW13,8.5,3,0.09808323099999999,Canned,50.3324,OUT045,2002,3.0,3,3,675.1212,3,13.413252696076485,11
FDV12,16.7,2,0.06121901,Baking Goods,100.0384,OUT017,2007,3.0,3,3,1970.7679999999998,3,19.70011515578018,6
FDH14,17.1,2,0.047073322,Canned,138.6838,OUT017,2007,3.0,3,3,2950.1598,2,21.27256247665553,6
FDQ20,8.325,3,0.029953313999999998,Fruits and Vegetables,39.5138,OUT017,2007,3.0,3,3,568.5932,3,14.389737256350944,6
FDT45,15.85,3,0.0,Snack Foods,55.1956,OUT013,1987,2.0,2,3,1255.6988,3,22.749980070875214,26
NCM26,12.857645184135976,3,0.040520754,Others,153.934,OUT019,1985,1.0,1,1,153.134,3,0.9948029675055543,28
FDJ22,12.857645184135976,3,0.052554508,Snack Foods,190.3504,OUT027,1985,3.0,2,4,1917.504,3,10.073548571476602,28
FDD29,12.15,3,0.018514652,Frozen Foods,252.7698,OUT017,2007,3.0,3,3,5834.4054,1,23.08189269445954,6
FDA13,15.85,3,0.07871426,Canned,37.2506,OUT045,2002,3.0,3,3,493.3578,3,13.244291367118919,11
FDV47,17.1,3,0.054197299000000004,Breads,83.5566,OUT035,2004,1.0,3,3,1860.2452,3,22.26329458115816,9
FDS57,15.5,3,0.103442268,Snack Foods,144.847,OUT046,1997,1.0,1,3,2433.499,2,16.800479126250455,16
DRG36,14.15,1,0.095360186,Soft Drinks,172.3106,OUT035,2004,1.0,3,3,3251.1014,2,18.867680804315,9
FDK38,12.857645184135976,1,0.053031857,Canned,149.1734,OUT027,1985,3.0,2,4,4454.202,1,29.859224231665973,28
DRJ49,6.865,3,0.013990601,Soft Drinks,127.6652,OUT035,2004,1.0,3,3,2841.6344,2,22.258488609268618,9
FDR37,16.5,2,0.066237024,Breakfast,183.1292,OUT035,2004,1.0,3,3,6385.022,1,34.8662146724826,9
NCS53,14.5,3,0.089761211,Health and Hygiene,159.4604,OUT035,2004,1.0,3,3,2376.906,2,14.905932758227122,9
FDR22,19.35,2,0.01863822,Snack Foods,110.2544,OUT018,2009,3.0,2,2,1677.816,3,15.217678387438506,4
NCP42,8.51,3,0.016176344,Household,192.1478,OUT018,2009,3.0,2,2,1937.4779999999998,3,10.083269233371395,4
FDK38,6.65,3,0.089196394,Canned,147.0734,OUT010,1998,1.0,2,1,296.9468,3,2.0190381129422454,15
NCC43,7.39,3,0.092782895,Household,252.6066,OUT046,1997,1.0,1,3,2259.0594,2,8.9429943635677,16
FDH57,10.895,3,0.0358031,Fruits and Vegetables,130.3284,OUT049,1999,3.0,1,3,2504.7396,2,19.218678354065577,14
FDQ25,8.63,2,0.028271345,Canned,170.5422,OUT035,2004,1.0,3,3,2069.3064,2,12.133691250611285,9
FDA11,7.75,3,0.043238822,Baking Goods,92.5436,OUT046,1997,1.0,1,3,1701.7848,3,18.389005830765175,16
FDG31,12.15,3,0.037955309,Meat,62.8826,OUT049,1999,3.0,1,3,710.4086,3,11.297379561277683,14
FDW28,18.25,3,0.08918608300000001,Frozen Foods,194.3452,OUT018,2009,3.0,2,2,4502.1396,1,23.165684565402184,4
FDV14,19.85,3,0.044566659,Dairy,88.5856,OUT049,1999,3.0,1,3,703.0848,3,7.936784308059098,14
FDB60,9.3,3,0.028638276,Baking Goods,195.8136,OUT018,2009,3.0,2,2,2138.5496,2,10.921353777265725,4
FDU43,12.857645184135976,2,0.057762300999999995,Fruits and Vegetables,237.3564,OUT027,1985,3.0,2,4,2145.2076,2,9.037917663058591,28
DRH11,5.98,1,0.075711199,Hard Drinks,55.6614,OUT045,2002,3.0,3,3,331.5684,3,5.95688214813138,11
FDC48,12.857645184135976,3,0.027767577,Baking Goods,82.1592,OUT019,1985,1.0,1,1,412.796,3,5.024342982891752,28
DRK39,7.02,3,0.049865399000000005,Dairy,82.925,OUT046,1997,1.0,1,3,1165.15,3,14.050648176062708,16
FDB20,7.72,3,0.052061483,Fruits and Vegetables,76.7986,OUT049,1999,3.0,1,3,1324.2762,3,17.243494022026447,14
FDE51,5.925,2,0.09638705300000001,Dairy,45.6086,OUT013,1987,2.0,2,3,356.8688,3,7.824594484373561,26
FDX36,9.695,2,0.128176489,Baking Goods,224.8404,OUT013,1987,2.0,2,3,3600.6464,2,16.014232317679564,26
NCT29,12.6,3,0.064110725,Health and Hygiene,122.3414,OUT046,1997,1.0,1,3,243.6828,3,1.9918261520629974,16
FDU45,15.6,2,0.035561344,Snack Foods,112.1518,OUT049,1999,3.0,1,3,1821.6288,3,16.242528430216904,14
FDF56,16.7,2,0.119647957,Fruits and Vegetables,180.9976,OUT049,1999,3.0,1,3,4165.2448,1,23.012707350815703,14
FDW07,18.0,2,0.238831875,Fruits and Vegetables,88.2514,OUT010,1998,1.0,2,1,88.5514,3,1.0033993794999285,15
FDR52,12.857645184135976,2,0.07567633900000001,Frozen Foods,190.4846,OUT027,1985,3.0,2,4,8789.8916,1,46.144893602947434,28
FDB45,20.85,1,0.021416681,Fruits and Vegetables,104.6306,OUT018,2009,3.0,2,2,1149.8366,3,10.989486823166455,4
NCT42,12.857645184135976,3,0.024766802,Household,151.0392,OUT027,1985,3.0,2,4,3281.0624,2,21.72325065281066,28
FDP52,18.7,1,0.07069172900000001,Frozen Foods,230.201,OUT046,1997,1.0,1,3,5742.525,1,24.945699627716646,16
FDI50,12.857645184135976,2,0.030693309,Canned,228.0352,OUT027,1985,3.0,2,4,10306.584,1,45.19733795484206,28
FDU48,18.85,3,0.055671582000000004,Baking Goods,133.3284,OUT017,2007,3.0,3,3,263.6568,3,1.9774991674691964,6
FDS43,11.65,3,0.040507228,Fruits and Vegetables,186.924,OUT035,2004,1.0,3,3,2237.0879999999997,2,11.967901393079538,9
NCM41,16.5,3,0.035626319,Health and Hygiene,93.11200000000001,OUT013,1987,2.0,2,3,932.12,3,10.010739754274422,26
FDP37,15.6,3,0.143688905,Breakfast,128.1994,OUT018,2009,3.0,2,2,2184.4898,2,17.039781777449814,4
FDJ44,12.3,2,0.10654288599999999,Fruits and Vegetables,173.2396,OUT045,2002,3.0,3,3,3139.9128,2,18.12468280924223,11
FDY38,12.857645184135976,2,0.208662546,Dairy,231.83,OUT019,1985,1.0,1,1,466.06,3,2.010352413406375,28
FDC20,10.65,3,0.024107056,Fruits and Vegetables,56.6272,OUT017,2007,3.0,3,3,447.4176,3,7.9011075949367084,6
FDF02,16.2,3,0.104058452,Canned,102.499,OUT017,2007,3.0,3,3,2063.98,2,20.136586698406816,6
FDX38,10.5,2,0.048403392,Dairy,48.2376,OUT018,2009,3.0,2,2,527.3136,3,10.93158863625056,4
FDN50,12.857645184135976,2,0.026391402999999997,Canned,92.81200000000001,OUT027,1985,3.0,2,4,2609.936,2,28.120674050769296,28
FDA07,7.55,2,0.031007381,Fruits and Vegetables,123.4072,OUT045,2002,3.0,3,3,2082.6224,2,16.876020199793853,11
FDT49,12.857645184135976,3,0.150672399,Canned,104.728,OUT027,1985,3.0,2,4,2450.144,2,23.39530975479337,28
FDA09,13.35,2,0.149598628,Snack Foods,179.46599999999998,OUT049,1999,3.0,1,3,3775.086,2,21.03510414228879,14
FDV43,16.0,3,0.077290355,Fruits and Vegetables,44.5086,OUT017,2007,3.0,3,3,713.7376,3,16.035948108904797,6
FDK58,12.857645184135976,2,0.078758649,Snack Foods,103.0016,OUT019,1985,1.0,1,1,202.4032,3,1.9650490866161303,28
FDL22,16.85,3,0.036359891,Snack Foods,90.7488,OUT013,1987,2.0,2,3,2263.72,2,24.944902852709895,26
FDP56,8.185,3,0.046747070999999994,Fruits and Vegetables,49.9692,OUT017,2007,3.0,3,3,837.5764,3,16.761853301633806,6
DRL47,19.7,3,0.0,Hard Drinks,125.9362,OUT049,1999,3.0,1,3,1635.8706,3,12.989677312798067,14
NCT17,10.8,3,0.041865848,Health and Hygiene,189.7214,OUT046,1997,1.0,1,3,5841.0634,1,30.787583266832314,16
FDR12,12.6,2,0.031713126,Baking Goods,172.5764,OUT017,2007,3.0,3,3,1030.6584,3,5.972186231721139,6
FDD39,16.7,3,0.07044068,Dairy,216.885,OUT018,2009,3.0,2,2,6275.165,1,28.933144293058536,4
FDG04,13.1,3,0.006087409,Frozen Foods,185.0898,OUT018,2009,3.0,2,2,1870.898,3,10.108055657307967,4
FDV19,14.85,2,0.035456465,Fruits and Vegetables,162.2578,OUT017,2007,3.0,3,3,3690.5294,2,22.74485047868269,6
FDS55,12.857645184135976,3,0.142107998,Fruits and Vegetables,150.3734,OUT019,1985,1.0,1,1,296.9468,3,1.974729573182491,28
FDM50,13.0,2,0.030064132,Canned,58.022,OUT013,1987,2.0,2,3,898.83,3,15.49119299576023,26
DRF13,12.1,3,0.029781362999999998,Soft Drinks,146.9444,OUT046,1997,1.0,1,3,1596.5884,3,10.865255157733129,16
FDJ48,11.3,3,0.056387854,Baking Goods,245.4118,OUT013,1987,2.0,2,3,6669.3186,1,27.176030655412657,26
FDM20,10.0,3,0.038653608,Fruits and Vegetables,245.4144,OUT013,1987,2.0,2,3,7105.4176,1,28.952733009961925,26
FDP24,20.6,3,0.083172413,Baking Goods,121.0756,OUT045,2002,3.0,3,3,1696.4584,3,14.011563023433293,11
FDC16,11.5,2,0.020565921,Dairy,86.054,OUT035,2004,1.0,3,3,1384.864,3,16.09296488251563,9
NCB42,11.8,1,0.008609602,Health and Hygiene,114.8492,OUT017,2007,3.0,3,3,1390.1904,3,12.104484837508663,6
FDN01,8.895,3,0.121180705,Breakfast,177.037,OUT010,1998,1.0,2,1,176.437,3,0.9966108779520666,15
FDT34,9.3,3,0.174703862,Snack Foods,104.0964,OUT045,2002,3.0,3,3,1788.3388,3,17.17964117875354,11
FDA52,12.857645184135976,2,0.12780038800000001,Frozen Foods,177.037,OUT027,1985,3.0,2,4,4587.362,1,25.91188282675373,28
NCC18,19.1,3,0.296713665,Household,171.8422,OUT010,1998,1.0,2,1,1034.6532,3,6.020949452462783,15
NCR41,17.85,3,0.018125948,Health and Hygiene,94.9094,OUT017,2007,3.0,3,3,761.6752,3,8.025287273968647,6
FDX23,6.445,3,0.029859711,Baking Goods,94.1436,OUT017,2007,3.0,3,3,1418.154,3,15.06373242578359,6
FDP39,12.65,3,0.116203156,Meat,53.5324,OUT010,1998,1.0,2,1,415.4592,3,7.76089246885998,15
NCH07,13.15,3,0.09264951,Household,157.8604,OUT035,2004,1.0,3,3,3803.0496,2,24.091219837273943,9
FDW47,12.857645184135976,3,0.081197035,Breads,121.7414,OUT019,1985,1.0,1,1,365.5242,3,3.0024642397738157,28
DRD13,15.0,3,0.049070182999999996,Soft Drinks,61.9168,OUT035,2004,1.0,3,3,767.0016,3,12.387616931107551,9
FDR48,11.65,3,0.131394793,Baking Goods,151.9024,OUT013,1987,2.0,2,3,1669.8264,3,10.99275850809467,26
FDE17,20.1,2,0.0,Frozen Foods,152.2366,OUT010,1998,1.0,2,1,151.1366,3,0.9927744051036346,15
FDP60,17.35,3,0.0,Baking Goods,102.9016,OUT046,1997,1.0,1,3,1922.8304,3,18.68610789336609,16
FDD57,18.1,3,0.022526293,Fruits and Vegetables,95.0094,OUT017,2007,3.0,3,3,1713.7692,3,18.037890987628593,6
FDW13,8.5,1,0.16383895099999998,Canned,51.3324,OUT010,1998,1.0,2,1,311.5944,3,6.070131145241602,15
FDN24,14.1,3,0.11349714,Baking Goods,56.1956,OUT045,2002,3.0,3,3,1364.89,3,24.288200499683253,11
FDJ34,11.8,2,0.09418548300000001,Snack Foods,126.2704,OUT017,2007,3.0,3,3,2002.7264,2,15.860616581558308,6
FDD46,6.035,1,0.14113846,Snack Foods,155.0998,OUT013,1987,2.0,2,3,3691.1952,2,23.798839199018957,26
FDF46,12.857645184135976,3,0.164006137,Snack Foods,113.2834,OUT019,1985,1.0,1,1,575.9169999999999,3,5.083860477351491,28
NCE43,12.5,3,0.17314115,Household,168.4448,OUT010,1998,1.0,2,1,170.4448,3,1.0118733258610535,15
FDN27,20.85,3,0.039555016,Meat,116.8808,OUT035,2004,1.0,3,3,820.2656,3,7.017967022812986,9
FDW52,14.0,2,0.037580877,Frozen Foods,162.6526,OUT049,1999,3.0,1,3,4275.7676,1,26.28772979958513,14
DRH03,17.25,3,0.035064318,Dairy,92.412,OUT046,1997,1.0,1,3,1304.968,3,14.121196381422326,16
NCM29,11.5,3,0.017678008000000002,Health and Hygiene,129.2626,OUT045,2002,3.0,3,3,1705.1138,3,13.191083886599838,11
FDR58,6.675,3,0.041986639000000006,Snack Foods,93.2462,OUT049,1999,3.0,1,3,1480.7392,3,15.879887866744166,14
FDY50,5.8,3,0.130955811,Dairy,90.3172,OUT046,1997,1.0,1,3,1338.2579999999998,3,14.817310545499637,16
FDE16,8.895,3,0.026492726,Frozen Foods,208.4954,OUT017,2007,3.0,3,3,6251.861999999999,1,29.985611193340475,6
NCE31,7.67,3,0.185130961,Household,32.9216,OUT049,1999,3.0,1,3,588.5672,3,17.877843118195955,14
FDE53,10.895,3,0.026934673,Frozen Foods,106.12799999999999,OUT045,2002,3.0,3,3,319.584,3,3.01130710085934,11
DRK11,8.21,3,0.0,Hard Drinks,148.2392,OUT045,2002,3.0,3,3,1491.392,3,10.060712685983194,11
DRH13,8.575,3,0.023866079,Soft Drinks,107.12799999999999,OUT013,1987,2.0,2,3,958.752,3,8.949593010230753,26
FDA11,7.75,3,0.043414959,Baking Goods,93.1436,OUT018,2009,3.0,2,2,1418.154,3,15.225458324565508,4
DRL35,12.857645184135976,3,0.030554947000000002,Hard Drinks,41.876999999999995,OUT027,1985,3.0,2,4,1125.202,3,26.86921221672995,28
DRF36,12.857645184135976,3,0.023463124,Soft Drinks,190.6846,OUT027,1985,3.0,2,4,9554.23,1,50.104885239814855,28
FDI07,12.35,2,0.033951827000000004,Meat,197.2426,OUT017,2007,3.0,3,3,2966.139,2,15.038024240199633,6
FDI32,17.7,3,0.174228338,Fruits and Vegetables,117.1834,OUT013,1987,2.0,2,3,691.1004,3,5.897596417239985,26
DRL60,8.52,3,0.027169588999999997,Soft Drinks,151.0682,OUT018,2009,3.0,2,2,1829.6184,3,12.111208050403727,4
NCY17,18.2,3,0.16306529999999997,Health and Hygiene,43.3086,OUT035,2004,1.0,3,3,758.3462,3,17.51029125854911,9
DRH36,12.857645184135976,3,0.058444175999999994,Soft Drinks,73.0696,OUT019,1985,1.0,1,1,223.7088,3,3.061585118845594,28
FDX02,16.0,3,0.057049301,Dairy,225.9404,OUT035,2004,1.0,3,3,1350.2424,3,5.976099891829881,9
FDG46,8.63,2,0.032960823,Snack Foods,115.0518,OUT049,1999,3.0,1,3,1366.2216,3,11.874838985569978,14
FDM60,10.8,2,0.0,Baking Goods,40.7138,OUT017,2007,3.0,3,3,406.13800000000003,3,9.9754383034745,6
FDJ22,18.75,3,0.053025370999999995,Snack Foods,192.5504,OUT018,2009,3.0,2,2,2109.2544,2,10.954297679984045,4
FDU59,5.78,3,0.096306016,Breads,161.9552,OUT013,1987,2.0,2,3,2111.9176,2,13.040134555728994,26
FDL38,13.8,2,0.014762987,Canned,90.7172,OUT045,2002,3.0,3,3,1338.2579999999998,3,14.751976471936961,11
FDZ23,17.75,2,0.067446626,Baking Goods,184.72400000000002,OUT013,1987,2.0,2,3,1677.816,3,9.082826270544162,26
FDX52,11.5,2,0.042173667000000005,Frozen Foods,194.68200000000002,OUT018,2009,3.0,2,2,2316.984,2,11.901377631213979,4
NCB42,11.8,1,0.008578539,Health and Hygiene,117.6492,OUT045,2002,3.0,3,3,1158.492,3,9.847002784549321,11
NCU18,15.1,3,0.056155909000000004,Household,140.5496,OUT017,2007,3.0,3,3,2681.8424,2,19.081110156129935,6
FDI32,12.857645184135976,3,0.305305397,Fruits and Vegetables,116.6834,OUT019,1985,1.0,1,1,460.7336,3,3.948578803840135,28
DRZ11,8.85,2,0.11257118699999999,Soft Drinks,122.0388,OUT013,1987,2.0,2,3,1609.9044,3,13.191742298351016,26
NCL54,12.6,3,0.083221904,Household,174.5054,OUT017,2007,3.0,3,3,2626.5809999999997,2,15.051574335235468,6
FDS19,13.8,2,0.064195136,Fruits and Vegetables,75.8012,OUT035,2004,1.0,3,3,1138.518,3,15.019788604929738,9
DRB13,6.115,2,0.0070552919999999995,Soft Drinks,188.653,OUT049,1999,3.0,1,3,3605.3070000000002,2,19.110785410250568,14
DRI51,17.25,3,0.070703828,Dairy,170.3764,OUT010,1998,1.0,2,1,343.5528,3,2.016434200980887,15
FDS57,12.857645184135976,3,0.102941345,Snack Foods,142.047,OUT027,1985,3.0,2,4,2719.7929999999997,2,19.147134399177734,28
FDT39,6.26,2,0.009887927,Meat,150.7366,OUT045,2002,3.0,3,3,2418.1856,2,16.042458168752642,11
FDH48,13.5,3,0.101231721,Baking Goods,86.25399999999999,OUT010,1998,1.0,2,1,173.108,3,2.006956199132794,15
NCB18,19.6,3,0.069112952,Household,90.1514,OUT010,1998,1.0,2,1,442.75699999999995,3,4.9112603908536085,15
FDR25,12.857645184135976,2,0.138846289,Canned,263.7884,OUT027,1985,3.0,2,4,1324.942,3,5.022745503593031,28
FDV21,11.5,3,0.171050595,Snack Foods,126.3704,OUT035,2004,1.0,3,3,3880.2824,2,30.705627267144838,9
DRH23,14.65,3,0.0,Hard Drinks,54.9614,OUT049,1999,3.0,1,3,552.614,3,10.054583762422356,14
FDS52,8.89,3,0.005496816,Frozen Foods,102.8016,OUT018,2009,3.0,2,2,1012.0160000000001,3,9.844360399059939,4
NCC31,8.02,1,0.033259081,Household,154.2972,OUT010,1998,1.0,2,1,1090.5804,3,7.068050489574665,15
FDU03,18.7,2,0.09209592400000001,Meat,183.3292,OUT017,2007,3.0,3,3,2006.7212,2,10.945998782518007,6
FDG50,7.405,3,0.015295536,Canned,89.7146,OUT049,1999,3.0,1,3,547.2876,3,6.100318119904675,14
FDY31,5.98,3,0.043526599000000006,Fruits and Vegetables,148.4418,OUT013,1987,2.0,2,3,2354.2688,2,15.859877743331054,26
FDX39,12.857645184135976,2,0.049435598,Meat,209.7586,OUT027,1985,3.0,2,4,5487.5236,1,26.161137612474533,28
FDE46,12.857645184135976,3,0.027610698,Snack Foods,149.5366,OUT019,1985,1.0,1,1,604.5464,3,4.0427988866939595,28
NCN29,15.2,3,0.012141036000000001,Health and Hygiene,48.7034,OUT045,2002,3.0,3,3,680.4476,3,13.971254573602662,11
DRF13,12.1,3,0.029949818,Soft Drinks,146.3444,OUT017,2007,3.0,3,3,3773.7544,2,25.786804278127484,6
FDT46,12.857645184135976,3,0.053939315,Snack Foods,52.1008,OUT019,1985,1.0,1,1,50.6008,3,0.9712096551300556,28
FDS58,9.285,2,0.0,Snack Foods,161.5578,OUT046,1997,1.0,1,3,4653.2762,1,28.802547447415108,16
FDX52,12.857645184135976,2,0.073541072,Frozen Foods,192.282,OUT019,1985,1.0,1,1,386.164,3,2.008321111700523,28
FDP27,8.155,3,0.199935881,Meat,188.453,OUT010,1998,1.0,2,1,379.506,3,2.013796543435233,15
FDX44,9.3,3,0.04303334599999999,Fruits and Vegetables,89.4172,OUT049,1999,3.0,1,3,1159.8236,3,12.970922820218034,14
DRO35,13.85,3,0.034570357,Hard Drinks,117.4492,OUT046,1997,1.0,1,3,3243.7776,2,27.61855849167129,16
FDC59,16.7,2,0.054739692,Starchy Foods,65.7168,OUT045,2002,3.0,3,3,1086.5856,3,16.534365641662408,11
FDB12,11.15,2,0.105471384,Baking Goods,105.8648,OUT049,1999,3.0,1,3,1973.4312,3,18.641051605443923,14
FDU26,16.7,2,0.042610897,Dairy,117.2782,OUT035,2004,1.0,3,3,715.0692,3,6.097204766103164,9
NCF30,17.0,3,0.126758324,Household,124.5362,OUT018,2009,3.0,2,2,1132.5258,3,9.093948586836598,4
FDX20,7.365,3,0.042524835,Fruits and Vegetables,228.372,OUT013,1987,2.0,2,3,4527.44,1,19.824847179163818,26
FDN02,16.5,3,0.07381378799999999,Canned,207.2638,OUT035,2004,1.0,3,3,5383.6588,1,25.974911200122744,9
DRC27,13.8,3,0.097251621,Dairy,245.7802,OUT010,1998,1.0,2,1,245.6802,3,0.999593132400413,15
FDZ38,12.857645184135976,3,0.014008751000000002,Dairy,171.3422,OUT019,1985,1.0,1,1,862.211,3,5.032099506134508,28
DRH25,18.7,3,0.02442574,Soft Drinks,52.9324,OUT010,1998,1.0,2,1,51.9324,3,0.9811079792338908,15
FDK21,7.905,3,0.010012319,Snack Foods,250.4408,OUT046,1997,1.0,1,3,3004.0896,2,11.995208448463668,16
FDT01,13.65,2,0.18445404399999998,Canned,211.4902,OUT049,1999,3.0,1,3,4035.4138,1,19.08085481029381,14
FDZ09,17.6,3,0.105042025,Snack Foods,163.8868,OUT049,1999,3.0,1,3,3111.9492,2,18.988406631894698,14
DRL37,15.5,3,0.053589594000000004,Soft Drinks,44.177,OUT018,2009,3.0,2,2,173.108,3,3.9185096317088077,4
FDN49,17.25,2,0.125734578,Breakfast,41.748000000000005,OUT018,2009,3.0,2,2,199.74,3,4.7844208105777515,4
FDC22,6.89,2,0.136705075,Snack Foods,194.882,OUT045,2002,3.0,3,3,4440.8859999999995,1,22.78756375652959,11
FDT33,7.81,2,0.03412912,Snack Foods,165.1158,OUT018,2009,3.0,2,2,1838.2738,3,11.133239823202867,4
NCB43,20.2,3,0.10031931699999999,Household,188.6898,OUT018,2009,3.0,2,2,3367.6164,2,17.847368538203973,4
DRI25,12.857645184135976,3,0.033737273,Soft Drinks,56.6614,OUT027,1985,3.0,2,4,607.8754,3,10.72821003363842,28
FDD21,10.3,2,0.030569229,Fruits and Vegetables,113.1176,OUT046,1997,1.0,1,3,4695.2216,1,41.50743650855393,16
