Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,OUT010,OUT013,OUT017,OUT018,OUT019,OUT027,OUT035,OUT045,OUT046,OUT049
FDO48,15.0,1,0.02681843,2,219.7456,26,2,2,2,3094.6384,0,1,0,0,0,0,0,0,0,0
FDS59,14.8,1,0.04407225,0,109.057,4,1,2,1,1428.141,0,0,0,1,0,0,0,0,0,0
FDH44,19.1,1,0.025872153,2,145.7418,16,0,0,2,882.8508,0,0,0,0,0,0,0,0,1,0
NCM05,6.825,0,0.059835659000000006,1,264.3226,9,0,2,2,4229.1616,0,0,0,0,0,0,1,0,0,0
NCU06,12.857645184135976,0,0.13027716,2,228.00099999999998,28,0,0,0,1148.505,0,0,0,0,1,0,0,0,0,0
FDV13,17.35,1,0.027653795,0,88.0856,14,1,0,2,1318.2839999999999,0,0,0,0,0,0,0,0,0,1
FDA23,9.8,0,0.04714777,2,102.4016,26,2,2,2,1720.4272,0,1,0,0,0,0,0,0,0,0
FDJ60,19.35,1,0.062882112,2,164.1184,6,2,2,2,2807.0128,0,0,1,0,0,0,0,0,0,0
FDN13,18.6,0,0.152294691,0,98.9358,14,1,0,2,1508.037,0,0,0,0,0,0,0,0,0,1
DRF49,7.27,0,0.071064499,1,114.4518,9,0,2,2,1366.2216,0,0,0,0,0,0,1,0,0,0
FDK20,12.6,1,0.041726942,2,122.0072,4,1,2,1,1470.0864,0,0,0,1,0,0,0,0,0,0
FDB27,12.857645184135976,0,0.055121892,1,196.7768,28,1,2,3,5912.304,0,0,0,0,0,1,0,0,0,0
NCS18,12.65,0,0.042211119000000005,2,108.6938,16,0,0,2,1393.5194,0,0,0,0,0,0,0,0,1,0
FDZ49,12.857645184135976,1,0.132500853,0,220.3798,28,1,2,3,5289.1152,0,0,0,0,0,1,0,0,0,0
FDN32,17.5,0,0.015557426000000001,2,184.7266,9,0,2,2,2213.1192,0,0,0,0,0,0,1,0,0,0
FDO37,8.06,0,0.021409913,0,229.7326,14,1,0,2,6930.978,0,0,0,0,0,0,0,0,0,1
NCD31,12.1,0,0.015497337,2,165.5526,4,1,2,1,3453.5046,0,0,0,1,0,0,0,0,0,0
NCV30,12.857645184135976,0,0.065612808,2,62.351000000000006,28,1,2,3,2150.534,0,0,0,0,0,1,0,0,0,0
FDY49,17.2,1,0.012030747,0,166.6184,14,1,0,2,1155.8288,0,0,0,0,0,0,0,0,0,1
FDM10,12.857645184135976,0,0.07560369900000001,2,215.1218,28,1,2,3,3205.827,0,0,0,0,0,1,0,0,0,0
FDT11,5.94,1,0.029372367000000003,0,186.7556,16,0,0,2,3942.8676,0,0,0,0,0,0,0,0,1,0
FDD39,16.7,0,0.070096518,1,217.885,26,2,2,2,3894.93,0,1,0,0,0,0,0,0,0,0
NCL31,7.39,0,0.120258245,0,141.547,9,0,2,2,2290.3520000000003,0,0,0,0,0,0,1,0,0,0
FDZ47,20.7,1,0.07928147599999999,2,100.1042,9,0,2,2,892.8378,0,0,0,0,0,0,1,0,0,0
NCU18,12.857645184135976,0,0.09776872800000001,2,142.4496,28,0,0,0,564.5984,0,0,0,0,1,0,0,0,0,0
FDJ58,12.857645184135976,1,0.104786172,2,172.2764,28,1,2,3,1545.9876,0,0,0,0,0,1,0,0,0,0
FDX12,18.2,1,0.043626605,2,241.4196,15,2,2,0,482.0392,1,0,0,0,0,0,0,0,0,0
FDV60,20.2,1,0.11783932800000001,2,195.21099999999998,4,1,2,1,2356.9320000000002,0,0,0,1,0,0,0,0,0,0
NCB19,12.857645184135976,0,0.089858447,2,84.5882,28,1,2,3,2061.3168,0,0,0,0,0,1,0,0,0,0
FDH45,12.857645184135976,1,0.185008985,2,42.3796,28,0,0,0,123.8388,0,0,0,0,1,0,0,0,0,0
FDB03,17.75,1,0.156701315,1,240.7538,26,2,2,2,4566.7222,0,1,0,0,0,0,0,0,0,0
FDI27,8.71,1,0.0,1,43.5744,6,2,2,2,498.0184,0,0,1,0,0,0,0,0,0,0
FDN22,18.85,1,0.13908768300000002,2,251.7724,6,2,2,2,3020.0688,0,0,1,0,0,0,0,0,0,0
FDQ37,20.75,0,0.089243789,0,192.0478,9,0,2,2,4649.9472,0,0,0,0,0,0,1,0,0,0
FDM02,12.5,1,0.073721115,0,85.6198,9,0,2,2,610.5386,0,0,0,0,0,0,1,0,0,0
FDW38,5.325,1,0.138679995,1,53.7298,16,0,0,2,862.8768,0,0,0,0,0,0,0,0,1,0
FDP34,12.857645184135976,0,0.24026824800000002,2,156.463,28,0,0,0,312.926,0,0,0,0,1,0,0,0,0,0
FDY55,16.75,0,0.0,2,255.3988,16,0,0,2,4625.9784,0,0,0,0,0,0,0,0,1,0
FDL34,16.0,0,0.040911824,2,141.2496,26,2,2,2,3387.5904,0,1,0,0,0,0,0,0,0,0
FDA09,13.35,1,0.14997485800000002,2,179.766,4,1,2,1,5932.278,0,0,0,1,0,0,0,0,0,0
FDM51,11.8,1,0.026072872,1,99.8674,6,2,2,2,1018.674,0,0,1,0,0,0,0,0,0,0
FDI34,10.65,1,0.08548276099999999,2,231.4668,4,1,2,1,3225.1352,0,0,0,1,0,0,0,0,0,0
NCD31,12.1,0,0.015521768,2,165.8526,6,2,2,2,3124.5994,0,0,1,0,0,0,0,0,0,0
FDW33,9.395,0,0.099101845,2,105.82799999999999,9,0,2,2,1704.4479999999999,0,0,0,0,0,0,1,0,0,0
NCP05,19.6,0,0.025281802000000003,1,152.0024,9,0,2,2,2884.2456,0,0,0,0,0,0,1,0,0,0
FDL56,14.1,0,0.125675936,2,86.9198,26,2,2,2,1133.8574,0,1,0,0,0,0,0,0,0,0
FDN01,12.857645184135976,0,0.07204818,0,177.937,28,1,2,3,6881.043000000001,0,0,0,0,0,1,0,0,0,0
FDA25,16.5,1,0.068263916,0,104.79899999999999,11,2,2,2,1238.388,0,0,0,0,0,0,0,1,0,0
FDF08,14.3,1,0.109144085,2,88.2856,15,2,2,0,175.7712,1,0,0,0,0,0,0,0,0,0
FDH08,7.51,0,0.017425784,2,227.90099999999998,9,0,2,2,459.402,0,0,0,0,0,0,1,0,0,0
DRH03,17.25,0,0.035118834,1,93.412,14,1,0,2,932.12,0,0,0,0,0,0,0,0,0,1
FDQ31,5.785,1,0.054066567,2,87.0856,4,1,2,1,1406.1696,0,0,0,1,0,0,0,0,0,0
FDO10,13.65,1,0.012823828999999998,2,55.5588,6,2,2,2,916.1408,0,0,1,0,0,0,0,0,0,0
FDT39,6.26,1,0.009883257,1,149.8366,14,1,0,2,1964.7758,0,0,0,0,0,0,0,0,0,1
FDM22,12.857645184135976,1,0.041754584,2,53.464,28,1,2,3,1597.92,0,0,0,0,0,1,0,0,0,0
FDR21,19.7,0,0.112036236,2,174.937,15,2,2,0,882.185,1,0,0,0,0,0,0,0,0,0
FDQ01,19.7,1,0.161610636,0,255.2014,6,2,2,2,3570.0196,0,0,1,0,0,0,0,0,0,0
FDZ03,13.65,1,0.078909166,1,186.72400000000002,14,1,0,2,4474.1759999999995,0,0,0,0,0,0,0,0,0,1
NCK05,20.1,0,0.077769768,1,63.0536,4,1,2,1,980.0576,0,0,0,1,0,0,0,0,0,0
FDW55,12.6,1,0.021951613,2,250.9092,26,2,2,2,4731.1748,0,1,0,0,0,0,0,0,0,0
FDF47,20.85,0,0.09777000400000001,0,222.8746,14,1,0,2,3589.9936,0,0,0,0,0,0,0,0,0,1
DRO59,12.857645184135976,0,0.094817105,1,77.9012,28,0,0,0,75.9012,0,0,0,0,1,0,0,0,0,0
NCM55,15.6,0,0.06672613299999999,0,185.8924,16,0,0,2,3516.7556,0,0,0,0,0,0,0,0,1,0
FDY31,5.98,0,0.043809260999999995,2,146.8418,6,2,2,2,1765.7016,0,0,1,0,0,0,0,0,0,0
FDJ57,12.857645184135976,1,0.0,0,184.3582,28,0,0,0,185.7582,0,0,0,0,1,0,0,0,0,0
FDV51,16.35,0,0.032671446,1,165.4842,4,1,2,1,1492.0578,0,0,0,1,0,0,0,0,0,0
DRG36,14.15,0,0.095378221,1,170.5106,16,0,0,2,2395.5484,0,0,0,0,0,0,0,0,1,0
DRF13,12.1,0,0.0,1,145.1444,26,2,2,2,3338.3212,0,1,0,0,0,0,0,0,0,0
NCJ54,9.895,0,0.060188932,2,233.0642,11,2,2,2,6041.4692,0,0,0,0,0,0,0,1,0,0
NCP42,8.51,0,0.016135764,2,195.6478,14,1,0,2,4262.4516,0,0,0,0,0,0,0,0,0,1
NCF30,17.0,0,0.12622018699999998,2,126.7362,9,0,2,2,1258.362,0,0,0,0,0,0,1,0,0,0
FDY44,12.857645184135976,1,0.024286377999999997,2,194.71099999999998,28,1,2,3,5892.33,0,0,0,0,0,1,0,0,0,0
FDX09,9.0,0,0.065350715,2,175.437,14,1,0,2,3175.866,0,0,0,0,0,0,0,0,0,1
NCU30,5.11,0,0.035071955,2,163.221,6,2,2,2,2773.0570000000002,0,0,1,0,0,0,0,0,0,0
FDU49,19.5,1,0.030742082999999996,0,85.554,14,1,0,2,1211.756,0,0,0,0,0,0,0,0,0,1
FDC48,9.195,0,0.015949001,2,84.1592,6,2,2,2,1238.388,0,0,1,0,0,0,0,0,0,0
FDJ21,16.7,1,0.038496166,2,147.5102,26,2,2,2,5540.7876,0,1,0,0,0,0,0,0,0,0
NCX41,19.0,0,0.017746826,1,210.8244,14,1,0,2,2540.6928,0,0,0,0,0,0,0,0,0,1
FDT36,12.3,0,0.11127459099999999,2,35.0874,16,0,0,2,458.7362,0,0,0,0,0,0,0,0,1,0
FDK28,12.857645184135976,0,0.065272284,2,256.1646,28,1,2,3,3349.6398,0,0,0,0,0,1,0,0,0,0
DRI49,14.15,0,0.183472595,1,82.0276,9,0,2,2,1624.5520000000001,0,0,0,0,0,0,1,0,0,0
NCM54,12.857645184135976,0,0.08918772,2,128.9678,28,0,0,0,254.3356,0,0,0,0,1,0,0,0,0,0
FDD48,10.395,0,0.030281542999999998,2,116.3176,4,1,2,1,1259.6936,0,0,0,1,0,0,0,0,0,0
NCF30,17.0,0,0.211306673,2,125.1362,15,2,2,0,251.6724,1,0,0,0,0,0,0,0,0,0
FDX03,15.85,1,0.061190964,1,47.1744,14,1,0,2,996.0368,0,0,0,0,0,0,0,0,0,1
FDZ33,10.195,0,0.10730767699999999,2,149.8076,26,2,2,2,2217.114,0,1,0,0,0,0,0,0,0,0
FDB39,12.857645184135976,0,0.067441726,1,57.4272,28,0,0,0,111.8544,0,0,0,0,1,0,0,0,0,0
DRM11,6.57,0,0.066338717,1,261.4278,4,1,2,1,4165.2448,0,0,0,1,0,0,0,0,0,0
DRE48,8.43,0,0.0,1,195.3768,6,2,2,2,1576.6144,0,0,1,0,0,0,0,0,0,0
NCL31,7.39,0,0.12052492199999999,0,142.247,11,2,2,2,2433.499,0,0,0,0,0,0,0,1,0,0
FDB11,16.0,0,0.061192210999999996,0,224.1404,6,2,2,2,4725.8484,0,0,1,0,0,0,0,0,0,0
FDX14,13.1,0,0.075056542,1,76.0354,14,1,0,2,601.8832,0,0,0,0,0,0,0,0,0,1
NCM29,12.857645184135976,0,0.017556795,1,129.9626,28,1,2,3,3410.2276,0,0,0,0,0,1,0,0,0,0
FDH47,13.5,1,0.129077455,0,95.2068,11,2,2,2,583.2408,0,0,0,0,0,0,0,1,0,0
FDG09,20.6,1,0.047896392999999995,2,185.8556,26,2,2,2,1689.8004,0,1,0,0,0,0,0,0,0,0
FDP25,15.2,0,0.021240491,0,216.9824,14,1,0,2,4804.4128,0,0,0,0,0,0,0,0,0,1
FDY27,12.857645184135976,0,0.031743707,1,179.1344,28,1,2,3,1605.9096,0,0,0,0,0,1,0,0,0,0
DRM59,5.88,0,0.003612411,1,154.1998,6,2,2,2,3537.3954,0,0,1,0,0,0,0,0,0,0
DRI03,6.03,0,0.022796177999999997,1,178.1028,4,1,2,1,1416.8224,0,0,0,1,0,0,0,0,0,0
FDY03,12.857645184135976,1,0.133279499,1,112.6202,28,0,0,0,675.1212,0,0,0,0,1,0,0,0,0,0
NCV17,18.85,0,0.016132592,1,130.2626,14,1,0,2,3016.7398,0,0,0,0,0,0,0,0,0,1
NCJ17,7.68,0,0.152429537,1,85.5224,26,2,2,2,1278.336,0,1,0,0,0,0,0,0,0,0
NCP54,15.35,0,0.035348491,2,124.67299999999999,6,2,2,2,2093.9410000000003,0,0,1,0,0,0,0,0,0,0
FDZ15,13.1,0,0.020903193,1,119.2782,14,1,0,2,3098.6332,0,0,0,0,0,0,0,0,0,1
NCR05,10.1,0,0.054853377,1,198.6084,4,1,2,1,2182.4924,0,0,0,1,0,0,0,0,0,0
FDX03,12.857645184135976,1,0.10697116699999999,1,44.7744,28,0,0,0,135.8232,0,0,0,0,1,0,0,0,0,0
FDQ12,12.65,0,0.035482562,2,231.40099999999998,11,2,2,2,2526.7110000000002,0,0,0,0,0,0,0,1,0,0
FDC21,14.6,1,0.04292307099999999,2,109.8254,26,2,2,2,1627.881,0,1,0,0,0,0,0,0,0,0
FDQ40,11.1,1,0.036174285,2,176.0712,4,1,2,1,1581.9408,0,0,0,1,0,0,0,0,0,0
FDI07,12.857645184135976,1,0.033597374,1,197.2426,28,1,2,3,3163.8816,0,0,0,0,0,1,0,0,0,0
FDQ25,8.63,1,0.028320655,0,172.5422,14,1,0,2,2241.7486,0,0,0,0,0,0,0,0,0,1
NCK18,9.6,0,0.0,2,163.9184,9,0,2,2,4293.0784,0,0,0,0,0,0,1,0,0,0
DRI25,19.6,0,0.056744064000000004,1,55.6614,15,2,2,0,165.7842,1,0,0,0,0,0,0,0,0,0
DRA24,19.35,1,0.039990314,1,165.0868,14,1,0,2,982.7208,0,0,0,0,0,0,0,0,0,1
FDA32,14.0,0,0.030155223999999998,2,214.7192,11,2,2,2,3020.0688,0,0,0,0,0,0,0,1,0,0
FDE59,12.15,0,0.062541552,0,34.3532,4,1,2,1,251.6724,0,0,0,1,0,0,0,0,0,0
FDY59,8.195,0,0.031403441000000004,2,93.8462,16,0,0,2,647.8234,0,0,0,0,0,0,0,0,1,0
FDQ20,8.325,0,0.029845242999999997,2,41.6138,11,2,2,2,284.2966,0,0,0,0,0,0,0,1,0,0
FDB21,7.475,0,0.149125615,2,241.6854,4,1,2,1,6042.135,0,0,0,1,0,0,0,0,0,0
FDB41,12.857645184135976,1,0.170382726,2,45.2718,28,0,0,0,47.2718,0,0,0,0,1,0,0,0,0,0
DRG11,6.385,0,0.083768522,1,109.8596,26,2,2,2,3235.788,0,1,0,0,0,0,0,0,0,0
FDV10,12.857645184135976,1,0.11679368400000001,2,41.0112,28,0,0,0,42.6112,0,0,0,0,1,0,0,0,0,0
FDI41,18.5,1,0.062205112,2,148.3418,26,2,2,2,1765.7016,0,1,0,0,0,0,0,0,0,0
FDN10,11.5,0,0.0463847,2,118.9124,6,2,2,2,1540.6612,0,0,1,0,0,0,0,0,0,0
NCM17,7.93,0,0.07142564700000001,1,45.9086,4,1,2,1,1070.6064,0,0,0,1,0,0,0,0,0,0
DRG37,12.857645184135976,0,0.033929133,1,154.3972,28,0,0,0,311.5944,0,0,0,0,1,0,0,0,0,0
FDA21,13.65,0,0.036033639,2,183.7924,11,2,2,2,2591.2936,0,0,0,0,0,0,0,1,0,0
FDM27,12.35,1,0.158337479,1,157.9946,26,2,2,2,3313.6866,0,1,0,0,0,0,0,0,0,0
FDA32,14.0,0,0.030140981,2,216.0192,14,1,0,2,2588.6304,0,0,0,0,0,0,0,0,0,1
NCZ53,9.6,0,0.024515221,1,189.2214,14,1,0,2,3956.8494,0,0,0,0,0,0,0,0,0,1
FDW40,14.0,1,0.105125569,2,143.2812,9,0,2,2,3277.0676,0,0,0,0,0,0,1,0,0,0
FDS52,8.89,0,0.00547348,2,100.5016,9,0,2,2,1315.6208,0,0,0,0,0,0,1,0,0,0
FDM58,16.85,1,0.13338539800000002,2,109.8544,15,2,2,0,223.7088,1,0,0,0,0,0,0,0,0,0
NCE54,12.857645184135976,0,0.047098175,2,75.5354,28,0,0,0,150.4708,0,0,0,0,1,0,0,0,0,0
FDS11,7.05,1,0.055548003,0,225.3088,9,0,2,2,5816.4288,0,0,0,0,0,0,1,0,0,0
FDL20,17.1,0,0.128614205,2,111.6886,14,1,0,2,1556.6404,0,0,0,0,0,0,0,0,0,1
FDX13,12.857645184135976,0,0.047551567999999995,0,249.1092,28,1,2,3,8217.3036,0,0,0,0,0,1,0,0,0,0
FDR21,19.7,0,0.066879757,2,174.437,26,2,2,2,1587.933,0,1,0,0,0,0,0,0,0,0
FDV28,16.1,1,0.160379061,2,33.6558,4,1,2,1,203.7348,0,0,0,1,0,0,0,0,0,0
FDZ51,11.3,1,0.054861393,1,96.9094,6,2,2,2,952.0939999999999,0,0,1,0,0,0,0,0,0,0
FDD46,6.035,0,0.141542481,2,153.1998,11,2,2,2,1537.9979999999998,0,0,0,0,0,0,0,1,0,0
FDE23,17.6,1,0.053397642,0,46.706,4,1,2,1,699.09,0,0,0,1,0,0,0,0,0,0
NCF55,6.675,0,0.021710275,2,34.9874,11,2,2,2,247.0118,0,0,0,0,0,0,0,1,0,0
FDU12,15.5,1,0.075688032,2,262.9568,26,2,2,2,1845.5976,0,1,0,0,0,0,0,0,0,0
FDZ22,9.395,0,0.045340279000000004,2,85.025,14,1,0,2,2080.625,0,0,0,0,0,0,0,0,0,1
FDI44,16.1,0,0.10014945900000001,2,78.4328,26,2,2,2,1158.492,0,1,0,0,0,0,0,0,0,0
FDH50,15.0,1,0.162348584,0,185.9266,6,2,2,2,4610.665,0,0,1,0,0,0,0,0,0,0
FDE57,9.6,0,0.036341539,2,142.9154,14,1,0,2,3261.7542,0,0,0,0,0,0,0,0,0,1
DRJ51,14.1,0,0.087920675,1,228.5668,26,2,2,2,1151.8339999999998,0,1,0,0,0,0,0,0,0,0
FDX52,11.5,1,0.042087749,2,192.68200000000002,11,2,2,2,3861.64,0,0,0,0,0,0,0,1,0,0
DRN47,12.1,0,0.016921927,1,178.36599999999999,6,2,2,2,4314.384,0,0,1,0,0,0,0,0,0,0
FDT21,7.42,0,0.020423549,2,249.0092,14,1,0,2,2988.1104,0,0,0,0,0,0,0,0,0,1
FDY21,15.1,0,0.17383312899999998,2,196.511,11,2,2,2,4713.8640000000005,0,0,0,0,0,0,0,1,0,0
FDG21,12.857645184135976,1,0.256152243,0,151.005,28,0,0,0,149.805,0,0,0,0,1,0,0,0,0,0
FDS58,9.285,1,0.021002641000000002,2,161.1578,9,0,2,2,4011.445,0,0,0,0,0,0,1,0,0,0
FDA26,7.855,1,0.0,1,220.1482,4,1,2,1,4600.0122,0,0,0,1,0,0,0,0,0,0
FDY16,12.857645184135976,1,0.091780142,2,182.5266,28,1,2,3,6454.931,0,0,0,0,0,1,0,0,0,0
FDF20,12.85,0,0.033220169,2,196.6768,16,0,0,2,2759.0752,0,0,0,0,0,0,0,0,1,0
FDI15,13.8,0,0.14123493199999998,1,263.7884,26,2,2,2,5564.7564,0,1,0,0,0,0,0,0,0,0
FDC47,15.0,0,0.19899855,2,226.5694,15,2,2,0,913.4776,1,0,0,0,0,0,0,0,0,0
FDL08,10.8,0,0.049709624,2,246.8144,9,0,2,2,2450.144,0,0,0,0,0,0,1,0,0,0
FDF08,14.3,1,0.065153295,2,88.4856,26,2,2,2,1406.1696,0,1,0,0,0,0,0,0,0,0
FDN03,9.8,1,0.015087112,1,250.1408,9,0,2,2,4005.4528,0,0,0,0,0,0,1,0,0,0
FDG34,11.5,1,0.037782943,2,106.6254,6,2,2,2,325.5762,0,0,1,0,0,0,0,0,0,0
FDA56,9.21,0,0.008782561,2,119.8414,11,2,2,2,1340.2554,0,0,0,0,0,0,0,1,0,0
NCI17,12.857645184135976,0,0.14272811300000002,1,95.141,28,1,2,3,2510.0660000000003,0,0,0,0,0,1,0,0,0,0
NCO17,10.0,0,0.073493831,1,118.344,14,1,0,2,1797.66,0,0,0,0,0,0,0,0,0,1
FDK55,18.5,0,0.025907416000000003,1,87.7172,6,2,2,2,802.9548,0,0,1,0,0,0,0,0,0,0
FDD10,20.6,1,0.046280998,2,177.4344,6,2,2,2,1962.7784,0,0,1,0,0,0,0,0,0,0
NCH18,9.3,0,0.044624064000000005,2,245.4802,26,2,2,2,3193.8426,0,1,0,0,0,0,0,0,0,0
NCA53,11.395,0,0.009898492,1,48.8034,11,2,2,2,777.6544,0,0,0,0,0,0,0,1,0,0
DRJ24,11.8,0,0.189689886,1,184.3924,15,2,2,0,370.1848,1,0,0,0,0,0,0,0,0,0
DRN35,8.01,0,0.070189131,1,37.9532,26,2,2,2,826.9236,0,1,0,0,0,0,0,0,0,0
FDC47,15.0,0,0.119374946,2,229.3694,4,1,2,1,5024.1268,0,0,0,1,0,0,0,0,0,0
FDN48,13.35,0,0.065215312,2,93.4804,4,1,2,1,1102.5648,0,0,0,1,0,0,0,0,0,0
FDR27,12.857645184135976,1,0.095635061,1,130.7942,28,1,2,3,3047.3666,0,0,0,0,0,1,0,0,0,0
FDS33,12.857645184135976,1,0.216107535,2,86.8514,28,0,0,0,354.2056,0,0,0,0,1,0,0,0,0,0
DRL11,10.5,0,0.048009080999999995,1,157.0946,9,0,2,2,2209.1244,0,0,0,0,0,0,1,0,0,0
FDQ21,21.25,0,0.019533098,2,120.4756,6,2,2,2,1938.8096,0,0,1,0,0,0,0,0,0,0
FDY37,17.0,1,0.026568875,0,142.047,16,0,0,2,3149.2340000000004,0,0,0,0,0,0,0,0,1,0
FDS35,9.3,0,0.111127966,0,63.1826,26,2,2,2,2002.0606,0,1,0,0,0,0,0,0,0,0
DRD60,15.7,0,0.03723211,1,183.1634,16,0,0,2,5634.6654,0,0,0,0,0,0,0,0,1,0
DRP47,15.75,0,0.140603316,1,252.8382,16,0,0,2,6308.455,0,0,0,0,0,0,0,0,1,0
NCY41,12.857645184135976,0,0.07536886799999999,1,35.2532,28,1,2,3,970.7364,0,0,0,0,0,1,0,0,0,0
FDR59,14.5,1,0.063962842,0,263.1594,14,1,0,2,2616.594,0,0,0,0,0,0,0,0,0,1
FDM36,12.857645184135976,1,0.102830104,2,172.6422,28,0,0,0,344.8844,0,0,0,0,1,0,0,0,0,0
NCI42,12.857645184135976,0,0.01031535,2,208.4954,28,1,2,3,3751.1172,0,0,0,0,0,1,0,0,0,0
FDA31,7.1,0,0.110633958,2,173.808,6,2,2,2,1211.756,0,0,1,0,0,0,0,0,0,0
FDY33,14.5,1,0.0,2,159.3262,9,0,2,2,2864.2716,0,0,0,0,0,0,1,0,0,0
FDV40,17.35,0,0.014721578999999999,2,73.1038,11,2,2,2,886.8456,0,0,0,0,0,0,0,1,0,0
NCW17,18.0,0,0.019465205,1,128.6994,4,1,2,1,2441.4886,0,0,0,1,0,0,0,0,0,0
FDN38,6.615,1,0.091895319,0,248.6408,26,2,2,2,3504.7712,0,1,0,0,0,0,0,0,0,0
FDQ11,12.857645184135976,1,0.118535581,0,256.3988,28,0,0,0,256.9988,0,0,0,0,1,0,0,0,0,0
FDG34,11.5,1,0.037646623,2,107.5254,11,2,2,2,325.5762,0,0,0,0,0,0,0,1,0,0
NCN14,19.1,0,0.092060694,0,183.7608,14,1,0,2,4777.7808,0,0,0,0,0,0,0,0,0,1
FDY46,12.857645184135976,0,0.04765803,2,188.3898,28,1,2,3,5238.5144,0,0,0,0,0,1,0,0,0,0
FDS11,7.05,1,0.05587277,0,222.1088,6,2,2,2,4026.7584,0,0,1,0,0,0,0,0,0,0
NCA53,12.857645184135976,0,0.017295906,1,47.1034,28,0,0,0,145.8102,0,0,0,0,1,0,0,0,0,0
NCN30,16.35,0,0.02844314,2,98.141,15,2,2,0,386.164,1,0,0,0,0,0,0,0,0,0
FDW32,18.35,1,0.094296835,2,84.3882,16,0,0,2,1116.5466,0,0,0,0,0,0,0,0,1,0
NCR42,9.105,0,0.064410783,2,33.39,15,2,2,0,33.29,1,0,0,0,0,0,0,0,0,0
FDU33,7.63,1,0.13468429199999998,2,47.0402,9,0,2,2,1470.0864,0,0,0,0,0,0,1,0,0,0
FDN15,12.857645184135976,0,0.029299175,1,140.31799999999998,28,0,0,0,139.81799999999998,0,0,0,0,1,0,0,0,0,0
FDD51,12.857645184135976,0,0.210021713,1,44.2744,28,0,0,0,90.5488,0,0,0,0,1,0,0,0,0,0
FDF14,7.55,0,0.027224917,0,152.934,11,2,2,2,2450.144,0,0,0,0,0,0,0,1,0,0
NCN19,12.857645184135976,0,0.021184746,0,189.553,28,0,0,0,379.506,0,0,0,0,1,0,0,0,0,0
NCO43,5.5,0,0.047059015999999995,0,100.1016,26,2,2,2,2125.2336,0,1,0,0,0,0,0,0,0,0
FDT19,7.59,1,0.14526636,2,172.908,14,1,0,2,6231.888000000001,0,0,0,0,0,0,0,0,0,1
DRK12,9.5,0,0.041851461,1,31.49,26,2,2,2,466.06,0,1,0,0,0,0,0,0,0,0
DRM49,6.11,1,0.152262171,1,44.4086,11,2,2,2,1159.8236,0,0,0,0,0,0,0,1,0,0
FDX43,5.655,0,0.085757338,2,164.75,6,2,2,2,1498.05,0,0,1,0,0,0,0,0,0,0
FDS14,7.285,0,0.049954435,1,156.5288,9,0,2,2,2356.9320000000002,0,0,0,0,0,0,1,0,0,0
NCK07,10.65,0,0.048762383,0,165.2526,14,1,0,2,3946.8624,0,0,0,0,0,0,0,0,0,1
FDO19,17.7,1,0.0,2,46.8034,6,2,2,2,923.4646,0,0,1,0,0,0,0,0,0,0
FDH32,12.8,0,0.075996742,2,97.141,26,2,2,2,2799.6890000000003,0,1,0,0,0,0,0,0,0,0
NCZ41,19.85,0,0.0,1,126.1704,4,1,2,1,1877.556,0,0,0,1,0,0,0,0,0,0
FDL32,15.7,1,0.204984538,2,111.0544,15,2,2,0,223.7088,1,0,0,0,0,0,0,0,0,0
FDC44,15.6,0,0.17357316399999997,2,114.4518,6,2,2,2,2390.8878,0,0,1,0,0,0,0,0,0,0
FDQ59,9.8,1,0.056339618,0,84.2908,26,2,2,2,755.0172,0,1,0,0,0,0,0,0,0,0
NCO54,19.5,0,0.014262413,2,57.1614,26,2,2,2,331.5684,0,1,0,0,0,0,0,0,0,0
DRH36,16.2,0,0.03338006,1,74.0696,16,0,0,2,1416.8224,0,0,0,0,0,0,0,0,1,0
FDY35,17.6,1,0.016024651,0,44.0402,9,0,2,2,597.2226,0,0,0,0,0,0,1,0,0,0
FDA46,13.6,0,0.11830085,2,196.2136,6,2,2,2,1944.136,0,0,1,0,0,0,0,0,0,0
NCL18,18.85,0,0.16755220199999998,2,193.1136,9,0,2,2,2332.9632,0,0,0,0,0,0,1,0,0,0
FDL57,15.1,1,0.067181098,2,258.8304,14,1,0,2,5424.9384,0,0,0,0,0,0,0,0,0,1
NCP50,17.35,0,0.0,0,79.2618,4,1,2,1,966.7416,0,0,0,1,0,0,0,0,0,0
FDZ25,12.857645184135976,1,0.0,0,169.87900000000002,28,0,0,0,339.55800000000005,0,0,0,0,1,0,0,0,0,0
FDH24,20.7,0,0.021431133999999998,2,157.0288,16,0,0,2,2199.8032,0,0,0,0,0,0,0,0,1,0
FDQ26,13.5,1,0.068256316,1,60.9562,6,2,2,2,533.3058,0,0,1,0,0,0,0,0,0,0
NCK17,12.857645184135976,0,0.0,1,40.348,28,0,0,0,79.896,0,0,0,0,1,0,0,0,0,0
FDO46,12.857645184135976,1,0.014143673,2,187.3872,28,1,2,3,2836.308,0,0,0,0,0,1,0,0,0,0
FDW50,13.1,0,0.075563757,1,168.1158,9,0,2,2,2005.3896,0,0,0,0,0,0,1,0,0,0
FDD29,12.15,0,0.018439138,2,254.7698,14,1,0,2,5073.396,0,0,0,0,0,0,0,0,0,1
